duration,weighted_average_vote,weighted_non_us_voters_rating,weighted_us_voters_rating
108,7.5,6.94943016167506,6.638461538461538
85,5.0,5.523052959501558,5.898216055500496
79,5.4,5.677760497667185,5.766343042071198
93,6.4,5.723502304147465,6.028859060402685
90,7.1,5.802946593001842,5.903585657370518
91,6.0,5.7309963099631,5.915682967959528
85,5.3,5.649236298292902,5.8886792452830194
100,6.6,5.854317998385795,5.978195488721806
90,5.6,5.69354536950421,5.906454630495791
113,7.3,6.702982107355865,6.051079136690648
92,7.3,6.104268292682927,5.919727891156463
93,7.8,6.5116458704694,6.278807947019868
168,1.8,4.954678600488203,5.772216844143273
112,5.3,5.687642418930762,5.861576354679803
87,6.5,6.132014719411224,6.107389162561576
113,7.8,7.673571891063335,7.765039468599922
91,5.7,5.677002827521206,5.9
70,6.6,5.8616899097621005,5.909486166007905
105,5.5,5.68481764206955,5.876900296150049
83,2.7,5.468460111317254,5.77920227920228
94,4.8,5.634105653382762,5.881274900398407
104,6.2,5.83810623556582,5.888450148075025
125,7.9,7.007142857142857,6.1938792390405295
100,4.9,4.850077898953928,5.0493205913095425
106,6.3,5.936703528172723,6.108755760368664
103,4.2,5.571309192200557,5.878781925343812
102,6.5,5.862778204144282,5.904030710172745
90,7.1,5.831985624438454,5.931697742885182
90,3.5,5.638834951456311,5.7857142857142865
85,4.4,5.599261992619927,5.892430278884462
100,4.9,5.605467372134038,5.883218842001963
95,3.0,5.472643253234751,5.923679060665362
93,4.2,5.391162029459902,5.844660194174757
120,7.0,6.083673469387755,5.969230769230769
107,4.8,5.6007117437722425,5.872549019607843
82,6.8,6.563948497854077,6.163677130044843
110,7.1,5.98,5.9460348162475825
119,6.8,6.003808812546677,5.941340782122905
91,4.4,4.364587562280863,4.596266244928831
80,6.6,5.848534201954398,5.932943469785575
92,6.1,6.063343108504398,6.159839357429719
53,6.4,5.68828125,5.966055045871561
109,6.8,6.418981641842743,6.356650246305419
98,6.5,5.929386590584878,5.929972247918594
107,5.9,5.74954954954955,5.897308075772682
94,5.4,5.635109717868339,5.867618198037467
156,6.1,5.929931972789115,5.866251039068994
48,8.0,7.127552674230145,6.101398601398602
96,6.1,5.817850637522769,5.972204472843451
75,5.9,5.7154981549815504,5.898425196850394
120,5.2,5.579950289975145,5.9026290165530675
90,7.4,6.764723467862481,6.015692821368948
86,5.6,5.66872037914692,5.913193116634799
62,6.9,5.781726354453627,5.917322834645669
103,5.8,5.740652818991098,5.896993210475268
122,8.3,8.292320325145619,8.272904624277457
86,6.2,5.734703196347032,5.910880316518299
84,6.5,6.481924580311349,6.265538037391229
175,6.9,6.603409639717956,6.156357388316151
119,5.8,5.7,5.752938062466914
93,5.6,5.662932662051604,5.774536719286204
100,7.3,7.047839318320146,6.244079885877318
66,3.4,5.607357212003873,5.771428571428572
93,4.3,5.612977099236642,5.780878316559927
92,5.1,5.598406374501992,5.692393026941364
95,4.3,5.563537906137184,5.765377532228361
82,5.3,5.674162679425838,5.875285171102663
92,6.2,5.7471014492753625,5.938999055712936
90,7.3,6.639661576557986,6.349579831932774
105,7.1,5.9880063542494035,5.937209302325582
100,6.2,5.747577092511013,5.900793650793651
93,4.8,5.288360450563204,5.869147894221352
95,3.9,5.650676982591876,5.74929709465792
110,6.9,5.733816425120772,6.014336917562724
105,6.0,5.6943634596695825,5.924413145539906
94,5.8,5.719028340080971,5.903006789524734
108,7.0,6.891724195005552,7.080871921574878
109,6.2,5.996336817426981,6.386042486670576
94,6.2,6.092887746358183,6.165092748735244
84,7.5,6.715867845509539,5.974144486692016
104,7.1,6.015165876777251,6.000710479573712
100,4.8,5.5914433880726016,5.899304865938431
105,5.1,5.622775800711744,5.883877159309021
90,6.2,5.787179487179487,5.916666666666667
112,6.7,5.765894346617238,5.905258033106135
101,4.6,5.604225352112676,5.76012601260126
95,6.7,6.068965517241379,6.067796610169491
102,7.2,6.044505494505495,6.60085242408098
105,6.1,5.7,5.963806970509384
66,6.8,5.913968775677896,5.984782608695653
85,3.5,5.591145332050048,5.801928374655648
129,7.4,7.342703067071116,7.227467218771567
100,5.6,5.697181729834791,5.880898876404495
146,7.2,7.189499474973749,6.978502609001544
100,5.3,5.489017341040463,5.733333333333333
108,5.9,5.713467048710602,5.9
125,6.4,5.825316455696203,5.911650485436893
118,7.3,6.4180841539838855,6.8752440452948065
110,7.1,6.733986928104575,6.3879672299027135
99,5.6,5.6820344544708785,5.881632653061224
99,5.3,5.348500148500149,5.519619326500733
105,6.0,5.770642201834862,5.935863377609108
85,3.1,5.58565965583174,5.606417112299465
91,6.0,5.786039886039886,5.929205807002561
105,5.1,5.461741424802111,5.713950073421439
109,6.2,5.900596421471174,6.090310786106032
101,6.9,6.0476190476190474,5.9
94,5.8,5.732386747802569,5.876628352490423
90,6.5,5.882296650717704,5.9392523364485985
86,6.6,6.237826961770624,6.240147249891728
131,6.8,6.791369706099264,6.583397765813627
96,5.3,5.641696113074206,5.8699410609037335
97,6.9,6.342424242424242,6.128979300499643
88,5.4,5.586123032904149,5.903474903474904
183,6.2,6.1966059125004245,5.801830630102882
70,4.3,5.449072512647554,5.873694390715668
94,6.6,5.797472924187726,5.903536345776033
78,6.1,5.855156950672646,6.136088623775032
101,5.6,5.691772771792361,5.858778625954199
107,4.8,5.621495327102804,5.873724735322425
100,5.5,5.656617071260768,5.855972696245734
90,6.6,5.693542074363992,5.963699825479931
96,7.2,6.198518995492595,6.058558558558559
93,7.2,6.300913242009132,5.97218045112782
91,5.3,5.667379679144385,5.8181347150259075
175,7.7,5.783569405099151,5.908366533864542
135,6.5,5.758091674462114,5.8972386587771215
161,5.7,5.689285714285714,5.905304518664048
89,6.6,5.858460304731356,5.91352657004831
96,6.6,5.901915403032722,5.937131630648331
165,6.7,5.882631189948263,5.9573033707865175
97,3.1,5.372583479789104,5.447502047502048
81,5.9,5.724868651488617,5.903193612774451
98,2.6,5.33300624442462,5.8888125613346425
65,2.0,5.550478011472275,5.6447761194029855
100,6.9,6.661999206664023,6.2573666177190415
92,3.4,5.389141856392294,5.826782273603084
90,7.1,6.00839054157132,6.040366972477065
92,6.7,5.774930619796485,5.8987166831194475
89,3.4,5.491904323827047,5.8038461538461545
147,6.3,5.811499611499611,5.839942252165544
150,5.4,5.596515937731653,5.855662188099808
84,5.2,5.178982357453337,5.387006960556845
89,3.2,4.496680497925311,5.024645892351275
83,6.4,5.750046425255339,5.902982107355865
108,7.5,7.465293845441925,7.21581532416503
216,7.1,6.804237491022265,6.550716032134125
90,6.9,6.157425742574258,5.955432780847145
181,8.1,7.130143540669857,6.402994011976048
116,6.9,6.405969534787978,6.19106901217862
89,6.3,5.7376811594202906,5.910427010923535
90,5.1,5.624017467248908,5.892223330009971
153,6.4,5.7471014492753625,5.886792452830189
93,5.1,5.658301158301159,5.885442435775452
168,6.3,5.926764833261151,5.929931972789115
83,5.4,5.636593059936909,5.876377952755906
116,6.4,5.925935162094763,5.9129158512720155
93,5.9,5.693984962406016,5.921212121212122
105,6.2,6.032327297116029,5.940034662045061
90,6.8,5.903821656050956,5.879765395894428
95,5.4,5.605012964563526,5.888809946714032
94,5.8,5.7,5.979491386382281
154,7.1,5.830935251798561,5.906243805748266
97,4.5,4.722740814299901,5.542442293373045
101,6.5,5.750234301780694,5.900199600798403
92,6.8,5.992364170337739,5.979591836734694
109,5.4,5.682485875706214,5.908795411089866
159,8.6,7.321052631578947,6.555347793567689
101,6.1,5.718511796733212,5.9
79,6.7,5.948298334540188,6.054838709677419
97,6.9,5.865306122448979,5.942064264849075
90,5.7,5.703660886319845,5.891387559808613
83,6.0,5.715668202764977,5.901671583087513
93,3.6,5.406980802792321,5.817769376181475
109,5.6,5.692541707556429,5.887617260787993
138,7.2,5.7781954887218046,5.915873015873016
150,6.6,5.790780141843972,5.9130520117762515
88,5.5,5.689686098654709,5.901195219123506
121,6.5,5.742723004694835,5.903578528827039
90,6.8,5.79182156133829,5.895214356929213
137,7.6,6.161710037174721,5.976923076923077
75,3.3,5.487800369685767,5.8892963330029735
109,5.9,5.756733524355301,5.9111425873465535
186,5.9,5.727734711455642,5.896270853778214
88,4.6,5.5053497942386835,5.781266726137377
142,7.8,5.80188679245283,5.91542288557214
84,4.4,5.6611798287345385,5.834235976789169
143,6.7,5.835695764909248,5.928795298726739
160,6.5,5.737675726335521,5.898619329388561
159,6.5,5.74762348555452,5.905636540330419
95,3.7,4.728711727325245,5.475095492742552
100,6.1,5.903439803439804,5.932142857142858
169,8.7,7.7610187384534175,6.664669549104386
153,5.4,5.633333333333333,5.81620411817368
89,6.8,5.799082568807339,5.928290766208252
97,6.7,5.774074074074074,5.911968348170129
130,7.7,5.961538461538462,5.920058997050147
120,7.1,5.777695167286246,5.909163346613546
141,7.1,5.80873440285205,5.931697742885182
140,7.9,5.996422487223168,5.930088495575221
146,7.9,6.155713218820015,6.1571428571428575
188,7.4,5.866666666666666,5.903343166175024
130,7.2,5.7785046728971965,5.908730158730159
130,7.2,5.745801526717558,5.903557312252965
93,6.4,6.391158378699272,6.383945027775103
151,6.9,5.975412293853074,5.952336448598131
86,4.4,4.882438580527753,5.223800383877159
90,6.0,5.752475247524752,5.916849816849817
87,4.8,5.635294117647059,5.860629921259843
103,6.6,5.774441465594281,5.923076923076923
90,5.0,5.658513640639699,5.831261425959781
115,7.1,6.040998487140695,6.017948717948718
163,5.9,5.74744469870328,5.922991689750693
92,7.5,6.769202226345084,6.673959341723137
147,8.0,6.11897233201581,5.957487922705314
96,4.5,5.610861423220973,5.889733464955578
95,5.6,5.705571293673277,5.900990099009901
96,6.9,5.814027149321268,5.9017681728880165
110,6.3,5.901328903654486,6.0827411167512695
131,8.3,7.553731343283582,6.5113069016152725
107,5.7,5.706279287722587,5.893532338308458
92,4.0,5.600753295668549,5.8403336604514235
135,6.5,6.146782431052094,6.472286079182631
117,7.7,5.894242692648362,5.928290766208252
85,4.1,5.561065197428833,5.755287569573284
152,7.3,5.7377483443708615,5.953045186640472
69,5.9,5.7,5.9156682027649765
97,6.0,5.76044142614601,5.873761946133797
97,6.6,6.350899529476888,5.980184718723762
81,3.7,5.602932828760644,5.5
113,6.0,5.716345270890725,5.920510304219824
97,4.6,5.6379980563654035,5.857894736842106
131,7.6,7.584628702257962,7.4534531913655675
93,3.3,5.047997086671522,5.863006923837785
96,6.2,5.746279491833031,5.946360153256705
93,3.8,5.48141592920354,5.836857419980602
90,6.4,5.768556244464127,5.9258317025440315
89,4.8,5.62803738317757,5.891089108910891
130,7.0,6.042709867452135,5.9
94,5.8,5.681425891181989,5.909811694747275
132,7.0,5.815044247787611,5.946601941747573
139,6.7,5.759663865546219,5.898216055500496
124,7.4,5.854708520179373,5.928346456692914
125,8.6,6.940961098398169,6.151387645478962
85,6.5,5.873288186606471,5.891006842619746
92,4.2,5.619460500963391,5.834034416826004
78,5.6,5.645298446443173,5.884388185654009
113,5.6,5.69009009009009,5.896270853778214
118,6.9,5.826654740608229,5.913152804642166
112,7.6,6.027004909983633,5.9412897016361885
103,4.7,5.5892086330935244,5.860752169720348
145,7.5,6.261352980576022,5.989138576779027
93,7.4,6.907072691552063,6.523946784922394
91,4.4,5.305747126436781,5.715929203539823
83,7.1,5.770465337132004,5.8999999999999995
80,5.1,5.669856459330144,5.861904761904762
123,5.9,5.8966886868987896,5.9
91,6.0,5.774266365688488,5.896993210475268
83,6.2,5.7193638914873715,5.907843137254901
86,5.9,5.684745762711864,5.92825278810409
86,6.4,5.751637043966324,5.897847358121331
113,7.0,5.759944495837188,5.903149606299213
90,5.7,5.699999999999999,5.9
92,5.8,5.756236323851203,5.875735294117647
100,5.3,5.62128583840139,5.906256206554121
96,4.9,5.524846894138233,5.911853245531515
88,5.8,5.691021967526266,5.918574108818011
94,6.8,6.046832135858916,6.164705882352942
90,5.6,5.566423115244104,5.7101944298476095
95,5.9,5.733472106577852,5.872277227722772
101,5.3,5.67906976744186,5.897614314115309
118,5.9,5.789380530973451,5.876804915514593
118,7.2,6.914495826156088,6.744179523141655
103,7.7,7.573112549168887,7.426568433844752
89,7.1,5.946515397082658,5.931274131274131
180,6.7,6.059795134443021,6.068887083671812
103,5.7,5.7,5.897823936696341
158,5.1,5.48022813688213,5.792779783393502
87,4.8,5.221672698029755,5.804566210045662
84,3.5,4.629639889196676,5.110256410256411
84,6.2,5.856357388316152,5.906457925636008
86,6.2,5.728301886792453,5.904477611940299
86,4.2,5.143989930774072,5.552784503631961
112,7.2,6.967297548867515,6.403968253968254
130,7.1,6.765551839464883,6.479413156649314
117,7.1,6.859986284930567,6.6971802618328296
177,6.2,5.920149055097152,5.9685939553219445
106,4.0,5.056937799043062,5.845893719806764
88,4.7,5.5110300081103,5.885083415112856
100,6.0,5.723477493380406,5.895522388059701
100,6.0,5.857722592368262,5.875945683802135
100,4.6,5.218099231306779,5.52111801242236
89,5.9,5.706803355079217,5.906930693069307
52,6.2,5.733146591970122,5.909160305343512
78,5.4,5.665296803652968,5.900793650793651
94,6.2,5.662534690101758,5.9978851963746225
120,7.1,6.879040404040404,6.064705882352942
109,6.6,5.803239556692242,6.011900532859681
60,5.5,5.66339202965709,5.931697742885182
93,6.0,5.740383080606545,5.907493061979649
100,6.1,5.898183652875883,5.983333333333333
89,5.6,5.7555555555555555,5.809219858156029
132,6.9,5.833391915641477,5.937198067632851
90,4.2,5.622544434050515,5.807692307692308
90,5.9,5.745114698385726,5.911023622047244
111,6.2,5.739775910364147,5.917322834645669
90,7.7,6.242274052478134,5.922090729783038
92,4.4,5.280691642651297,5.48255261371351
112,7.0,5.902027027027027,5.9190661478599225
93,4.1,5.451851851851852,5.550277998411437
90,6.8,6.207327586206897,6.075597691673537
123,6.2,5.755160142348755,5.911764705882353
63,6.0,5.7489539748953975,5.89455252918288
95,6.0,5.7377622377622375,5.923165340406721
89,5.9,5.767621998450814,5.894985250737463
89,4.4,5.210273081924577,5.828681424446583
105,3.8,5.590140845070422,5.710828025477707
104,5.2,5.600417014178483,5.830503978779841
79,5.0,5.223131170662905,5.740529164161154
86,5.2,5.661272217025258,5.854716981132076
155,5.7,5.708424908424909,5.8999999999999995
123,5.7,5.644802867383513,5.841390728476821
64,4.7,5.66857688634193,5.854826254826255
75,6.5,5.7750687442713105,5.90898321816387
167,7.5,7.490298378751294,7.675548461590708
91,3.8,5.477777777777778,5.8805500982318275
90,7.7,6.72966360856269,6.030481283422461
88,6.8,5.806344950848972,5.916683119447187
101,5.7,5.68572806171649,5.8784121320249785
117,4.4,5.6011152416356875,5.880415430267063
93,4.5,5.530042918454936,5.795890410958904
103,7.0,6.487912087912088,6.032081911262799
98,5.3,5.328585721432145,5.299573257467994
89,3.5,5.151851851851852,5.544186046511628
180,5.4,5.661812297734628,5.8516252390057355
105,5.3,5.662976406533575,5.911650485436893
76,6.2,5.896851193499238,6.025187406296852
100,6.5,6.069661108122647,5.959422614274259
89,6.1,5.745182413470533,5.892112950340798
107,5.4,5.299344327438903,5.474850299401198
103,5.3,5.60547598989048,5.82520325203252
88,5.4,5.68125,5.850856627592426
98,5.4,5.623361034164358,5.924324324324325
96,7.2,5.828884826325411,5.932908912830559
98,4.8,5.638688827331486,5.86923076923077
102,6.2,5.820475192173305,5.9520547945205475
87,6.3,5.954058042302017,5.889035916824197
86,7.4,5.954331370899917,5.919607843137255
97,6.2,5.728597957288765,5.895694716242661
45,7.1,6.032112890922959,5.9523809523809526
106,7.3,7.191256958004255,7.378366840693415
90,7.1,5.6934579439252335,6.326118855465884
100,6.4,5.742896935933148,5.909486166007905
85,5.8,5.815837937384899,5.728301886792454
97,3.2,5.147191011235955,5.573935264054515
101,6.3,5.821912350597609,5.928506787330317
98,5.2,5.657575757575758,5.882220131702728
95,3.2,5.529629629629629,5.6976744186046515
89,4.2,4.903212851405622,5.575975975975976
95,3.5,4.803592046183452,5.484041700080193
88,5.1,5.489248181083266,5.876678445229682
130,5.7,5.621075902726603,5.9
93,6.3,5.847952110901071,6.069274946159368
95,3.5,5.335597592433362,5.656763925729444
101,4.7,5.458269364968597,5.726016260162602
101,5.9,5.810844892812106,5.8233806292412105
86,5.8,5.699999999999999,5.916597164303587
103,6.3,5.940287769784173,6.030820995962316
93,5.7,5.6646090534979425,5.9175597691673545
120,6.4,6.128864803194523,6.216378993756886
117,6.3,5.973024523160763,5.92526158445441
99,5.1,5.658293838862559,5.880832526621491
112,5.7,5.6852514919011075,5.858139534883721
95,5.6,5.688679245283018,5.891938579654511
135,7.1,5.9657915672235475,5.897560975609756
176,6.8,6.363806970509383,5.984717607973423
95,5.9,5.875460122699388,5.842301184433165
95,6.1,5.791119691119691,5.931279620853081
88,6.2,5.732061068702291,5.880832526621491
91,5.1,5.381425891181989,5.690625
98,4.2,5.613320825515948,5.828681424446583
74,3.0,5.364816472694718,5.806577693040992
101,6.6,6.065558194774347,5.9515539305301655
84,3.9,4.250985046285307,4.517288320174245
79,4.1,5.178167115902965,5.162790697674419
95,3.0,5.08921032056294,5.486811352253756
91,7.3,5.983572567783094,6.043223443223444
90,5.8,5.7,5.90617042115573
55,7.6,6.456799037304453,5.964491362763916
93,5.8,5.7,5.903557312252965
102,5.3,5.693632958801498,5.904382470119522
108,6.1,6.072253052164261,6.0739685018872835
98,6.3,5.809780775716694,5.896805421103582
99,4.0,5.632227488151659,5.813666987487969
90,7.4,7.001276355687187,7.631216324658947
88,5.8,5.853980671882191,5.836192544335867
116,6.1,6.08659831808892,5.8113455865668255
90,2.7,5.276515798462852,5.481755593803787
