actors,weighted_average_vote,weighted_us_voters_rating,weighted_non_us_voters_rating,year,movies
Donavon Warren,8.8,9.160056657223798,7.248094612352169,2014.0,1
Donatienne Dupont,7.1,6.333748584371461,6.817620650953984,2011.0,1
Donatas Simukauskas,7.6,5.9850622406639005,7.10767218831735,2010.0,1
Donatas Ivanauskas,7.6,5.9850622406639005,7.10767218831735,2010.0,1
Donald Watkins,6.9,6.776191655317568,6.751021862059753,2016.0,1
Donald Taylor Knott,4.2,4.571747211895911,4.419330311449043,2014.0,1
Donald Prince,5.5,5.649003984063745,5.374335625348447,2017.0,1
Donald McLeary,6.8,6.442765273311897,6.608692476260044,2018.0,1
Donald John Volpenhein,4.8,4.860687960687961,5.032384577196757,2018.0,1
Donald Högberg,7.0,6.699599599599599,6.90069513406157,2018.0,1
Donald Heng,7.6,7.0430271299381255,7.2121754502264945,2019.0,1
Donald Dantzler,5.2,5.4683501683501685,5.1390200179265015,2014.0,1
Donald Burman,7.4,6.367399267399268,6.938174201431314,2016.0,1
Edward Petherbridge,5.7,5.73648771610555,5.7,2017.0,1
Edward Sutton,5.6,5.782987551867221,5.488365243004419,2014.0,1
Dan Beene,6.3,6.152084331576426,6.224575738529227,2010.0,1
Eloise Webb,6.2,6.073136333109469,6.185477781004938,2012.0,1
Elsi Eng,7.1,6.65995599559956,6.82508073196986,2014.0,1
Elsayed Mohamed,6.4,6.092684711046086,6.394966925510499,2012.0,1
Elsa Zylberstein,6.4,6.053739612188366,6.165831842576028,2014.0,1
Elsa Poblete,7.4,6.877804583835946,7.281566113975199,2012.0,1
Elsa Cocquerel,6.4,6.153815854258986,6.211660777385158,2017.0,1
Elsa Camp,6.4,6.248848890749267,6.294721010678297,2011.0,1
Elsa Barrera,5.8,5.938187702265373,5.775369458128079,2013.0,1
Elsa Alili,6.6,6.444479004665629,6.515887850467289,2019.0,1
Els Olaerts,7.1,5.981936245572609,6.985223367697594,2018.0,1
Elroy Powell,7.1,7.079395120141014,6.953473390358254,2019.0,1
Elon Gold,5.8,5.953938277291571,5.7,2014.0,1
Eloise Winestock,7.3,6.935701275045537,7.124772752162961,2018.0,1
Eloise Lovell Anderson,5.4,5.39357454772302,5.322103111012875,2019.0,1
Elvira Onetto,6.5,6.358173784977908,6.282471457353928,2017.0,1
Eloise Laurence,7.3,6.638444924406048,7.030527623997289,2012.0,1
Elodie Tougne,3.3,3.3012795629358065,3.369785699747027,2011.0,1
Elodie Harrod,7.0,6.804444444444444,6.893877551020409,2010.0,1
Elodie Frenck,6.7,6.548506151142355,6.642578237151881,2010.0,1
Elmo Nüganen,8.2,7.227883167720567,7.971057862784075,2013.0,1
Elmo,3.5,3.9614192679092746,3.713903743315508,2011.0,1
Elmis Castillo,6.5,6.238903394255875,6.43431855500821,2014.0,1
Elmira Bahrami,6.3,6.110634495084898,6.156350938454823,2017.0,1
Elmarie Wendel,6.4,6.2785073343721445,6.3827301211358645,2012.0,1
Elly Fairman,6.2,6.0774977497749765,6.091643337650941,2011.0,1
Elly D. Luthan,6.6,6.161678146524734,6.219074696303954,2017.0,1
Elly Curtis,5.2,5.5331002331002335,5.233481646273637,2020.0,1
Elve Lijbaart,6.7,6.440143942423031,6.606568251891993,2013.0,1
Elvis Nolasco,5.7,5.627070925825663,5.7,2013.0,1
Ellise Chappell,6.8,6.929132843705708,6.676101139975624,2019.0,1
Eman Xor Oña,7.2,6.523076923076923,6.958531873792659,2010.0,1
Emigo Munkel,6.4,6.462373008905054,6.288373895520074,2010.0,1
Emi Shinohara,7.7,6.322413793103449,6.867311072056239,2012.0,1
Emerson Tsai,7.6,6.48144519289651,7.152844744455159,2011.0,1
Emerson Min,6.8,6.876598608929774,6.543174643263038,2019.0,1
Emerald Mayne,7.0,6.871291591307094,6.8917529174054675,2016.0,1
Emerald Fennell,7.1,6.737080536912752,6.981975236748332,2015.0,1
Emelie O'Hara,4.8,5.34535686876439,5.02605151613955,2014.0,1
Emelie Garbers,6.2,6.075280898876405,6.061992823626829,2018.0,1
Emanuele Barbalonga,7.2,6.437052200614126,7.079711307137129,2018.0,1
Emanuel Ragsdale,5.9,5.568399452804378,5.890487967278608,2012.0,1
Emanuel Parvu,7.3,6.617527386541472,7.0992723623133855,2016.0,1
Emanuel Claesson,6.8,6.149793672627236,6.518670076726343,2017.0,1
Eman Lam,7.5,6.51304347826087,7.066995429396199,2011.0,1
Elvis Polanski,7.2,6.9155599907883625,7.179203637976929,2011.0,1
Emad Emami,7.8,7.409214315096667,7.6161390414692445,2016.0,1
Eléonora Marino,7.8,7.371589627959414,7.622057677318784,2013.0,1
Elyssa Erhardt,6.8,6.618864550737595,5.984359641514889,2018.0,1
Elysia Rotaru,5.5,5.789605734767026,5.460679611650486,2014.0,1
Elyse Levesque,6.8,6.927982191960194,6.672899728997289,2019.0,1
Elyse Dufour,5.3,5.735992747053491,5.3503759398496245,2016.0,1
Elyse Cole,4.0,5.149190396426578,4.429256101146722,2015.0,1
Elyes Sabyani,6.9,6.47984496124031,6.6811417107422955,2014.0,1
Elyes Aguis,7.8,7.371589627959414,7.622057677318784,2013.0,1
Elyas Ahmad,5.9,5.748918353105373,5.7,2015.0,1
Ely Henry,6.6,6.386621315192744,6.533407325194228,2018.0,1
Elvis Tsui,6.6,6.467549668874172,6.454699886749716,2013.0,1
Ellora Torchia,7.1,7.148600347936107,6.979946936508916,2019.0,1
Ellisa Walker-Reid,6.4,6.380095541401274,6.292887118571733,2012.0,1
Emil Belton,7.8,7.175410913872453,7.594425675675676,2015.0,1
Ella Kosor,6.8,6.873751214006353,6.691596850499567,2011.0,1
Elle Winter,5.9,5.735849056603774,5.843946188340807,2015.0,1
Elle McKinnon,8.0,7.7586572438162555,7.859782092062448,2017.0,1
Elle Matarazzo,4.2,4.8444168734491315,4.909771895240778,2019.0,1
Elle Graham,5.4,5.748957298907646,5.324595066035386,2015.0,1
Elle Downs,6.3,6.202983264613146,6.256114686951434,2013.0,1
Ella-Rae Smith,6.3,6.175263852242744,6.1891351586266845,2018.0,1
